Data
4.21E+00
1.08E+00
2.64E+00
1.91E+00
5.88E+00
7.17E+00
2.94E+00
3.28E+00
6.90E+00
1.18E+00
3.59E+00
2.05E+00
2.94E+00
1.18E+00
1.47E+00
2.62E+00
6.85E+00
1.18E+00
5.88E+00
633339904
5.88E+00
5.88E+00
2.25
1.85E+00
1.84E+00
4.15E+00
9.18E+00
5.88E+00
1.66E+00
5.88E+00
1.66E+00
2.94E+00
4.76E+00
1.47E+00
4.76E+00
7.17E+00
7.17E+00
2.25
3.59E+00
3.59E+00
144
1.32E+00
7.17E+00
1.19E+00
3.59E+00
2.66E+00
2.90E+00
2
2.90E+00
2
7.17E+00
1.98E-09
3.59E+00
5.53E-10
2.64E+00
2.76E+00
7.17E+00
7.17E+00
1.08E+00
7.17E+00
3.59E+00
3.59E+00
3.02E+00
3.59E+00
7.17E+00
1.19E+00
3.59E+00
2.66E+00
7.17E+00
1.98E-09
3.59E+00
5.53E-10
1.85E+00
1.84E+00
4.15E+00
9.18E+00
1.77E+00
2.30E+00
7.17E+00
7.17E+00
1.08E+00
7.17E+00
3.59E+00
3.59E+00
3.02E+00
3.59E+00
7.17E+00
1.19E+00
3.59E+00
2.66E+00
1.08E+00
2.64E+00
2.94E+00
2.82E-17
1.84E+00
1.47E+00
2.82E-17
9.18E+00
7.17E+00
7.17E+00
1.08E+00
7.17E+00
3.59E+00
3.59E+00
3.02E+00
3.59E+00
1.18E+00
1.24E-10
5.88E+00
3.46E-11
143654912
2.94E+00
143654912
2.94E+00
143654912
2.94E+00
40108032
1.47E+00
1.19E+00
1.47E+00
1.19E+00
1.47E+00
1.85E+00
1.84E+00
4.15E+00
9.18E+00
2.265625
2.94E+00
2.94E+00
7.17E+00
7.17E+00
1.08E+00
7.17E+00
3.59E+00
3.59E+00
9126805504
3.59E+00
1.47E+00
1.47E+00
2.94E+00
2.94E+00
147849216
2.94E+00
2.94E+00
2.94E+00
1.47E+00
1.47E+00
41156608
1.47E+00
1.47E+00
1.47E+00
1.85E+00
1.84E+00
4.15E+00
9.18E+00
0.000133514
2.80E+00
0.000534058
5.61E+00
143654912
2.94E+00
2.94E+00
2.94E+00
2.94E+00
2.94E+00
0.5546875
1.79E+00
2.67E+00
1.47E+00
1.47E+00
1.47E+00
1.47E+00
1.47E+00
8.97E+00
165675008
2.94E+00
2.94E+00
2.94E+00
2.94E+00
2.94E+00
37224448
1.47E+00
1.47E+00
1.47E+00
1.47E+00
1.47E+00
9.18E+00
2.30E+00
2.30E+00
1.69E+00
0
5.74E+00
2.90E+00
2
4.56E+00
4.59E+00
4.59E+00
4.59E+00
4.76E+00
2
5.74E+00
4.76E+00
2
5.74E+00
7.35E+00
7.35E+00
7.35E+00
2.453125
7.35E+00
7.35E+00
7.35E+00
5.88E+00
5.88E+00
5.88E+00
2.453125
5.88E+00
5.88E+00
5.88E+00
7.50E+00
5.74E+00
2.94E+00
2.94E+00
2.94E+00
1.06E+13
1.15E+00
5.88E+00
5.88E+00
1.01E+00
1.47E+00
1.47E+00
5.88E+00
5.88E+00
1.47E+00
2.35E+00
1.47E+00
1.47E+00
5.88E+00
541065216
1.18E+00
1.18E+00
9.40E+00
1.18E+00
9.62E+12
1.15E+00
7.83E+00
5.74E+00
1.15E+00
1.15E+00
1.15E+00
2.453125
1.15E+00
1.15E+00
1.15E+00
1.15E+00
1.15E+00
1.15E+00
1.03E+13
1.15E+00
1.15E+00
1.15E+00
1.15E+00
9.62E+12
1.15E+00
1.84E+00
1.43E+00
1.43E+00
1.43E+00
1.43E+00
1.84E+00
2.94E+00
2.94E+00
1.84E+00
1.84E+00
1.84E+00
3.24E-14
1.84E+00
1.84E+00
1.84E+00
1.84E+00
2.30E+00
2.30E+00
2.30E+00
2.30E+00
1.56E+00
2.30E+00
2.30E+00
1.50E+00
3.59E+00
1.50E+00
3.59E+00
1.50E+00
3.59E+00
1.50E+00
2.58E+00
3.59E+00
3.59E+00
1.50E+00
3.59E+00
1.50E+00
3.59E+00
1.18E+00
4.48E+00
1.18E+00
4.48E+00
1.18E+00
4.48E+00
1.18E+00
0.035644531
4.48E+00
4.48E+00
1.18E+00
4.48E+00
1.18E+00
4.48E+00
2.35E+00
6.24E+00
6.03E+00
8.97E+00
2.35E+00
6.24E+00
6.03E+00
8.97E+00
2.35E+00
6.24E+00
6.03E+00
8.97E+00
2.35E+00
6.24E+00
3.48E-05
6.03E+00
8.97E+00
6.03E+00
8.97E+00
2.35E+00
6.24E+00
6.03E+00
8.97E+00
2.35E+00
6.24E+00
6.03E+00
8.97E+00
2.27E+00
4.59E+00
2.30E+00
2.30E+00
2.27E+00
4.59E+00
2.27E+00
4.59E+00
2.30E+00
2.30E+00
2.27E+00
4.59E+00
9.40E+00
3.12E+00
9.41E+00
9.40E+00
9.40E+00
3.12E+00
9.41E+00
9.40E+00
9.40E+00
3.12E+00
9.41E+00
9.40E+00
9.40E+00
3.12E+00
1.22E+00
9.41E+00
9.40E+00
9.41E+00
9.40E+00
9.40E+00
3.12E+00
9.41E+00
9.40E+00
9.40E+00
3.12E+00
9.41E+00
9.40E+00
1.84E+00
9.55E+00
5.74E+00
4.67E+00
1.84E+00
9.55E+00
1.84E+00
9.55E+00
5.74E+00
4.67E+00
1.84E+00
9.55E+00
2.35E+00
4.59E+00
4.48E+00
4.48E+00
4.70E+00
6.16E+00
4.48E+00
4.70E+00
3.76E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.70E+00
6.02E+00
4.48E+00
2.94E+00
6.82E+00
7.05E+00
2.44E+00
5.88E+00
2.44E+00
2.35E+00
2.21E-16
4.48E+00
4.48E+00
4.70E+00
3.94E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
4.48E+00
