Data
1.50E+00
2.015640259
2.53E+00
1.15E+00
1.25E+00
2.53E+00
2.53E+00
2.52E+00
1.08E+00
9.40E+00
1.79E+00
6.69E+20
0
2
2
2.000015259
2.80E+00
2.35E+00
3.85E+00
3.85E+00
6.87E+00
5.74E+00
8610914304
7.35E+00
9.40E+00
6.61E+00
7.35E+00
4.72E+00
1.12E+00
5.88E+00
1.12E+00
0
1.40E+00
0
4.59E+00
1.12E+00
1.65E+00
7.35E+00
2.24E+00
2.000000477
2
1.18E+00
7.17E+00
0.035400391
1.79E+00
1.84E+00
7.35E+00
1.12E+00
7.35E+00
7.35E+00
1.15E+00
1.79E+00
9.70E+00
1.50E+00
1.18E+00
4.75E+00
1.22E+00
2.52E+00
9.40E+00
1.18E+00
2.30E+00
2.87E+00
9.40E+00
1.51E+00
5.85E+14
3.67E+00
3.59E+00
3.67E+00
2.87E+00
2.87E+00
3.67E+00
2.87E+00
1.18E+00
1.12E+00
2.30E+00
5.61E+00
9.40E+00
1.50E+00
1.53E+00
2.20E+12
2.52E+00
5.74E+00
2.52E+00
3.67E+00
2.35E+00
1.43E+00
3.67E+00
2.03E+00
9.40E+00
5.88E+00
7.35E+00
1.79E+00
9.40E+00
1.15E+00
9.99E+00
1.17E+00
9.40E+00
1.15E+00
9.40E+00
1.15E+00
34
1.17E+00
32.00003052
1.15E+00
9.40E+00
1.17E+00
7.35E+00
7.17E+00
0
7.13E+00
1.12E+00
4.59E+00
1.09E+00
2.17E+00
1.18E+00
9.44E+00
7.17E+00
1.53E+14
1.79E+00
0
0
0
1.79E+00
1.15E+00
3.87E+00
1.88E+00
2.38E+00
1.02E+00
5.39E+00
7.47E+00
2.00E+00
32
2.000490189
1.84E+00
9.41E+00
9.40E+00
9.41E+00
3.19E-05
2.94E+00
9.41E+00
2.94E+00
1.87E+00
3.12E+00
2.87E+00
3.12E+00
2.87E+00
9.55E+00
1.18E+00
1.08E+00
1.40E+00
7.35E+00
8
1.12E+00
3.69E+00
1.91E+00
1.55E+00
1.50E+00
3.70E+19
2.84E+00
0
1.08E+00
1.18E+00
5.88E+00
5.57E+00
1.50E+00
7.86E+00
3.67E+00
3.67E+00
5.61E+00
3.67E+00
3.28E+00
1.60E+00
1.08E+00
5.88E+00
5.24E+00
3.68E+00
3.67E+00
3.67E+00
9.45E+00
2.16E+00
3.73E+00
3.85E+00
1.48E+00
5.74E+00
3.67E+00
6.69E+00
9.70E+00
1.84E+00
9.40E+00
7.17E+00
9.40E+00
3.67E+00
3.85E+00
1.54E+00
544.0001221
7.17E+00
3.85E+00
1.84E+00
5.90E+00
2.30E+00
1.84E+00
9.18E+00
2.94E+00
1.19E+00
3.67E+00
2.94E+00
1.26E+00
2.78E+00
5.88E+00
3.67E+00
4.48E+00
1.50E+00
2.61E+00
1.48E+00
3.70E+00
1.79E+00
1.50E+00
4.34E+00
9.40E+00
1.85E+00
1.79E+00
1.79E+00
135296.0938
9.22E+00
3.53E+00
1.84E+00
4.58E+00
1.39E+00
1.09E+00
2.94E+00
2
9.40E+00
2.63E+00
9.18E+00
7.35E+00
9.40E+00
8.11E+00
5.61E+00
2.50E+00
1.15E+00
2.37E+00
2.35E+00
7.46E+00
2.35E+00
7.17E+00
1.18E+00
1.43E+00
2.02E+00
2050.004883
9.56E+00
1.01E+00
1.79E+00
1.47E+00
2.94E+00
9.59E+00
3.77E+00
1.89E+00
3.02E+00
1.89E+00
3.02E+00
1.83E+00
1.18E+00
3.02E+00
1.18E+00
3.02E+00
1.18E+00
3.07E+00
1.18E+00
3.07E+00
1.18E+00
3.02E+00
9.40E+00
4.59E+00
4.48E+00
1.06E+00
7.11E+00
1.01E+00
1.84E+00
3.97E+00
2.34E+00
1.15E+00
9.18E+00
9.40E+00
1.49E+00
1.01E+00
5.50E+11
9.94E+00
9.26E+00
1.47E+00
9.33E+00
3.68E+00
9.18E+00
1.84E+00
9.18E+00
4.04E+00
9.48E+00
1.94E+00
9.18E+00
1.25E+00
5.33E+00
7.18E+00
3.68E+00
2.61E+00
1.84E+00
1.81E+00
2.36E+00
4.82E+00
8.50E+00
9.20E+00
1.53E+00
5.30E+00
3.40E+00
2195456
2.37E+00
9.63E+00
1.06E+00
9.48E+00
9.70E+00
9.48E+00
7.62E+00
9.48E+00
3.59E+00
9.48E+00
2.99E+00
4.60E+00
2.03E+00
5.89E+00
1.28E+00
2.84E+00
1.23E+00
2.72E+00
5.30E+00
1.08E+00
1.07E+00
4.82E+00
9.70E+00
3.77E+00
9.99E+00
2.50E+18
9.70E+00
3.68E+00
7.22E+00
4.48E+00
1.84E+00
3.67E+00
5.52E+00
4.48E+00
3.59E+00
2.92E+00
6.72E+00
5.43E+12
6693.759766
1.54E+00
2.02E+00
0.000542149
1.18E+00
2.36E+00
3.11E+00
1.72E+00
1.03E+00
1.96E+00
4.91E+00
6.82E+00
2.55E+00
1.61E+00
7.85E+00
1.99E+00
2.12E+00
1.93E+00
1.95E+00
1.93E+00
1.22E+00
1.99E+00
1.18E+00
1.90E+00
1.68E+00
4.30E+00
2.82E+00
1.23E+00
2.36E+00
2.92E+00
0.000542149
2.76E+00
1.47E+00
5.43E+00
8.78E+00
1.30E+00
9.77E+00
1.53E+00
4.71E+00
3.26E+00
1.05E+00
3.91E+00
2.54E+00
1.09E+00
2.43E+00
9.70E+00
2.46E+00
3.75E+00
2.54E+00
4.04E+00
2.43E+00
1.18E+00
NaN
1.10E+00
1.93E+00
1.58E+00
4.18E+00
1.59E+00
4.10E+00
4.37E+00
1.48E-05
4.17E+00
1.09E+00
1.90E+00
3.97E+16
1.18E+00
3.39E+00
2.54E+00
1.91E+00
NaN
1.57E+00
4.18E+00
1.58E+00
4.18E+00
2.33E+18
3.77E+00
4.19E+00
5.03E+00
4.17E+00
1.09E+00
NaN
1.82E+00
9.18E+00
NaN
NaN
NaN
4.53E+00
53556016
4.18E+00
1.28E+00
4.18E+00
2.52E+00
1.11E+00
4.19E+00
NaN
4.17E+00
107479024
NaN
4.08E+16
6.13E+00
NaN
NaN
NaN
2.24E+00
NaN
2.97E+00
4.18E+00
5.94E+00
1.42E+00
2.52E+00
4.10E+00
4.38E+00
1.999999881
6.85E+00
107479024
NaN
4.78E+00
9.18E+00
NaN
2.54E+00
NaN
4.33E+00
4.33E+00
32.00393677
1.86E+00
1.89E+00
1.06E+00
2.10E+00
1.73E+00
8.89E+00
1.73E+00
8.89E+00
1.73E+00
1.56E+00
2.07E+00
1.73E+00
2.07E+00
1.73E+00
2.07E+00
1.73E+00
2.07E+00
1.73E+00
2.07E+00
1.73E+00
5.29E+00
4.04E+00
9.40E+00
3.31E+00
1.13E+15
4.03E+00
3.31E+00
9.40E+00
3.31E+00
9.40E+00
3.31E+00
9.40E+00
1.08E+00
3.85E+00
9.40E+00
3.85E+00
9.40E+00
3.85E+00
9.40E+00
3.85E+00
9.40E+00
3.85E+00
9.40E+00
6.12E+00
4.49E+00
5.94E+00
1.93E+00
55836672
60381188
NaN
3.00E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
39845888
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.70E+00
NaN
2.21E+00
NaN
4.18E+00
2.83E+00
60382200
6.49E+00
3.00E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
4.81E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.70E+00
3.40E+00
2.21E+00
NaN
4.18E+00
2.96E+00
60382200
5.94E+00
3.00E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.20E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.70E+00
1.18E+00
8.62E+00
5.88E+00
4.18E+00
3741319168
60381188
NaN
3.00E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
34
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.70E+00
7.35E+00
1.12E+00
7.35E+00
1.14E+00
7.58E+00
3.59E+00
7.58E+00
3.59E+00
7.58E+00
4.47E+00
7.58E+00
4.47E+00
7.58E+00
4.47E+00
7.58E+00
4.47E+00
7.58E+00
6.02E+00
7.58E+00
6.02E+00
7.58E+00
8.000244141
7.58E+00
6.02E+00
2.30E+00
2.52E+00
4.25E+16
8.82E+00
1.00E+00
8.82E+00
3.91E+00
8.83E+00
1.56E+00
8.83E+00
1.56E+00
8.83E+00
545259520
8.83E+00
545259520
8.83E+00
545259520
8.83E+00
545259520
8.83E+00
2.015625
8.83E+00
2.015625
8.83E+00
2.015625
8.83E+00
0
1.17E+00
0
2.94E+00
5.88E+00
2
5.88E+00
1.18E+00
0
1.11E+00
2.30E+00
2
1.08E+00
9.18E+00
6.35E+17
3.67E+00
3.67E+00
3.67E+00
3.85E+00
1.84E+00
1.15E+00
1.08E+00
2.94E+00
1.84E+00
3.85E+00
3.85E+00
9.41E+00
2.52E+00
9.18E+00
4.48E+00
2.140625
151552
9.18E+00
1.18E+00
2
2.35E+00
1.47E+00
1.47E+00
1.47E+00
9.18E+00
1.48E+00
1.18E+00
1.84E+00
3.68E+00
2.84E+00
3.67E+00
2.84E+00
3.67E+00
3.59E+00
2.30E+00
3.59E+00
8.97E+00
2
8.97E+00
3.66E+00
8606711808
9.18E+00
2.92E+00
1.43E+00
2
1.81E+00
1.18E+00
1.08E+00
2.000061035
1.09E+00
2
5.61E+00
2
9.18E+00
2.52E+00
2
131072.125
1.40E+00
2
7.35E+00
7.35E+00
1.60E+00
1.91E+00
2.50E+00
3.97E+00
3.70E+00
1.15E+00
2.52E+00
2.80E+00
1.08E+00
3.67E+00
2.65E+00
2.80E+00
2.24E+00
2.52E+00
4.70E+00
2.52E+00
2.000549316
2.94E+00
1.15E+00
2.16E+00
5.88E+00
9.40E+00
7.17E+00
4.66E+00
1.79E+00
2.52E+00
5.74E+00
2.52E+00
1.47E+00
9.40E+00
1.84E+00
1.65E+00
2.80E+00
1.44E+00
5.12E+00
0
3.59E+00
1.43E+00
9.44E+00
2.87E+00
9.55E+00
2.80E+00
1.10E+00
7.35E+00
9.40E+00
1.43E+00
9.41E+00
1.15E+00
3.16E+00
4.81E+00
1.18E+00
6.16E+00
0
1.84E+00
1.84E+00
9.59E+00
1.95E+00
1.01E+00
1.18E+00
1.48E+11
1.43E+00
3.67E+00
3.67E+00
1.50E+00
1.04E+00
2.35E+00
2.52E+00
1.47E+00
3.59E+00
2.52E+00
3.85E+00
2.52E+00
3.59E+00
3.59E+00
3.73E+00
4.75E+00
5.88E+00
7.20E+00
4.66E+00
1.18E+00
1.08E+00
7.17E+00
0
5.75E+00
0
1.19E+00
0
9.40E+00
3.91E+00
0
2.52E+00
4.61E+00
4.59E+00
7.49E+00
7.35E+00
1.84E+00
2.55E+00
0
9.41E+00
2.94E+00
9.40E+00
1.18E+00
2.87E+00
3.05E+00
1.84E+00
1.36E+00
7.46E+00
1.23E+00
7.50E+00
2.17E+00
7.46E+00
3.65E+00
5.06E+00
1.18E+00
3.87E+00
9.40E+00
1.79E+00
1.84E+00
1.84E+00
9.55E+00
1.17E+00
6.31E+00
3.85E+00
4.62E+00
0
1.12E+00
2.35E+00
1.50E+00
3.69E+00
1.89E+00
2.52E+00
1.09E+00
2.52E+00
6.46E+00
1.40E+00
1.08E+00
2.24E+00
1.12E+00
3.53E+00
2.000244141
1.47E+00
9.40E+00
1.18E+00
1.15E+00
2.87E+00
9.40E+00
9.41E+00
2.07E+00
2.30E+00
2.30E+00
2.30E+00
1.50E+00
2.30E+00
2.33E+00
2.30E+00
2.80E+00
7.58E+00
1.47E+00
4.88E+00
32
7.22E+00
9.41E+00
3.38E+00
3.98E+00
7.35E+00
3.85E+00
9.40E+00
7.17E+00
4.48E+00
1.84E+00
1.84E+00
1.84E+00
1.84E+00
1.62E+00
1.87E+00
2.000019073
5.88E+00
2
6.11E+00
2.87E+00
3.67E+00
1.19E+00
1.79E+00
2.80E+00
1.79E+00
2.87E+00
1.15E+00
7.35E+00
3.85E+00
1.79E+00
3.85E+00
3.85E+00
1.08E+00
1.08E+00
1.43E+00
1.12E+00
1.08E+00
4.69E+00
2.94E+00
1.18E+00
1.29E+00
5.88E+00
2.35E+00
1.15E+00
2.35E+00
2.35E+00
2.24E+00
2.35E+00
2.35E+00
2.24E+00
2.35E+00
2.35E+00
1.12E+00
1.44E+00
3.85E+00
1.08E+00
2.37E+00
3.73E+00
2.17E+00
2.004459143
1.08E+00
2.70E+12
2.30E+00
3.02E+00
1.47E+00
3.33E+00
1.18E+00
3.21E+00
1.18E+00
3.02E+00
1.89E+00
1.23E+00
1.18E+00
1.22E+00
1.18E+00
1.23E+00
1.18E+00
1.22E+00
1.62E+00
3.68E+00
1.08E+00
9.70E+00
1.87E+00
3.68E+00
1.18E+00
3.68E+00
2.62E+00
4.04E+00
9.18E+00
7.53E+00
1.90E+00
1.17E+00
4.60E+00
4.33E+00
9.18E+00
1.18E+00
2.35E+00
1.15E+00
2.35E+00
1.15E+00
2.35E+00
1.15E+00
2.37E+00
1.09E+00
2.35E+00
1.15E+00
1.01E+00
2.17E+00
2.35E+00
1.43E+00
2.48E+00
2.87E+00
2.87E+00
4.48E+00
9.18E+00
1.92E+00
9.70E+00
1.07E+00
6.22E+00
1.06E+00
9.48E+00
2.35E+00
9.63E+00
2.31E+00
9.78E+00
2.31E+00
9.78E+00
2.30E+00
9.86E+00
1.19E+00
2.39E+00
7.58E+00
1.64E+00
2.33E+00
4.23E+00
2.158223152
8724234240
1.88E+00
1.14E+00
1.30E+00
1.84E+00
7.70E+00
1.01E+00
5.92E+00
1.29E+00
3.85E+00
3.67E+00
9.41E+00
4.59E+00
1.15E+00
3.67E+00
1.15E+00
4.59E+00
1.15E+00
3.67E+00
9.33E+00
3.67E+00
1.09E+00
1.55E+00
7.96E+19
6.06E+00
1.09E+00
3.89E+00
9.55E+00
3.69E+00
4.80E+00
1.20E+00
1.19E+00
1.55E+00
2.11E+00
3.09E+00
1.38E+00
1.39E+00
1.96E+00
1.89E+00
2.01E+00
1.18E+00
2.02E+00
1.18E+00
2.04E+00
1.18E+00
2.04E+00
1.29E+00
2.46E+00
1.16E+00
4.33E+00
7.98E+19
2.70E+00
3.43E+00
1.47E+13
3.05E+00
1.17E+00
1.54E+00
1.84E+00
1.52E+00
7.91E+00
2.69E+00
1.54E+00
1.77E+00
6.94E+00
2.50E+00
9.43E+00
1.00E+00
3.46E+00
1.01E+00
3.46E+00
1.02E+00
3.45E+00
1.02E+00
1.29E+00
1.06E+00
3.00E+00
4.33E+00
3.43E+00
6.17E+00
4.00E+19
9.19E+11
3.06E+00
1.87E+00
0.135742188
1.18E+00
1.90E+00
515.9901733
3.28E+00
4.19E+00
3.00E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.70E+00
6.17E+00
2.58E+00
9.18E+00
NaN
0.0078125
3.28E+00
9.18E+00
3.00E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.70E+00
5.39E+00
8.20E+00
8.57E+00
NaN
NaN
NaN
9.18E+00
3.00E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.70E+00
46976000
2.80E+00
8.57E+00
NaN
9.18E+00
NaN
NaN
3.00E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.70E+00
9.23E+18
1.06E+00
4.89E+00
1.73E+00
2.07E+00
1.73E+00
8.89E+00
1.73E+00
8.89E+00
1.73E+00
2.07E+00
4.44E+00
2.07E+00
4.44E+00
2.07E+00
4.44E+00
2.07E+00
4.44E+00
4.41E+00
1.50E+00
1.50E+00
4.33E+00
1.89E+00
4.45E+00
8193.007813
4.33E+00
3.03E+00
1.85E+00
3.85E+00
9.40E+00
3.91E+00
9.40E+00
3.31E+00
9.40E+00
3.31E+00
9.40E+00
1.48E+00
4.44E+00
9.53E+00
4.44E+00
9.53E+00
4.44E+00
9.53E+00
4.44E+00
3.25E+17
2.78E+00
1.45E+00
2.78E+00
9.53E+00
2.78E+00
1.45E+00
2.78E+00
8.46E+00
3.90E+00
3.00E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.70E+00
1.10E+00
NaN
NaN
NaN
4.18E+00
2.98E+00
NaN
5.97E+00
NaN
NaN
2.52E+15
3.00E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.70E+00
1.10E+00
NaN
NaN
NaN
4.18E+00
NaN
5.02E+00
5.97E+00
NaN
4.53E+00
9.83E+12
3.00E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.70E+00
1.02E+00
2.38E+00
3.40E+00
2.38E+00
0.002736409
4.34E+00
NaN
5.97E+00
2.05E+00
4.17E+00
5.00E+00
3.00E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.71E+00
1.70E+00
1.10E+00
NaN
NaN
NaN
4.18E+00
1.04E+00
NaN
2.98E+00
2.35E+00
3.35E+00
1.72E+00
7.58E+00
8
7.58E+00
6.02E+00
7.58E+00
6.02E+00
7.58E+00
6.02E+00
7.58E+00
6.02E+00
7.58E+00
8.250244141
7.58E+00
6.02E+00
7.58E+00
8.000244141
6.64E+00
2.52E+00
6.64E+00
1.01E+00
2.30E+00
2.52E+00
1.12E+00
3.59E+00
1.12E+00
3.59E+00
6.13E+00
8.83E+00
2.015625
8.83E+00
2.015625
8.83E+00
8.83E+00
8.83E+00
8.83E+00
528384
8.83E+00
8.83E+00
2.015625
6.74E+00
0
8.83E+00
1.08E+00
1.17E+00
0
2.80E+00
2.80E+00
4.64E+00
4.59E+00
7.35E+00
7.50E+00
2
1.47E+00
2.24E+00
2.24E+00
8.97E+00
5.88E+00
1.40E+00
2.52E+00
2.52E+00
9.18E+00
6.98E+00
8.97E+00
8.97E+00
3.67E+00
1.50E+00
3.67E+00
3.67E+00
2.76E+18
2.94E+00
2.61E+00
2.30E+00
2
1.79E+00
8.97E+00
1.08E+00
1.18E+00
1.84E+00
4.59E+00
2.35E+00
3.85E+00
9.18E+00
0.002182007
3.59E+00
8.97E+00
3.59E+00
2.30E+00
2.33E+00
1.15E+00
2.33E+00
9.11E+00
3.59E+00
2.30E+00
2.003967285
2.94E+00
8590196736
8.97E+00
2.60E+00
2.35E+00
2.35E+00
2.35E+00
6.02E+00
5.88E+00
4.34E+00
1.50E+00
2.35E+00
1.08E+00
2.35E+00
6.54E+00
2
1.47E+00
4.48E+00
1.84E+00
1.47E+00
9.18E+00
2.01E+00
9.11E+00
1.18E+00
2
2.000080109
4.60E+00
2.52E+00
2.07E+00
9.44E+00
2.80E+00
3.80E+19
2
5.88E+00
2.60E+00
1.43E+00
2.42E+00
3.85E+00
5.61E+00
2.52E+00
3.88E+00
9.40E+00
7.35E+00
3.85E+00
3.85E+00
2.68E+00
1.65E+00
2.87E+00
7.17E+00
2.41E+00
1.18E+00
1.18E+00
4.67E+00
0
1.79E+00
1.19E+00
4.88E+00
2.80E+00
2.80E+00
1.50E+00
7.35E+00
9.40E+00
0
1.84E+00
0
5.61E+00
9.83E+12
0
9.40E+00
0
9.59E+00
0
9.40E+00
9.41E+00
9.40E+00
1.07E+00
9.70E+00
33
6.26E+00
1.91E+00
8.07E+00
1.18E+00
2.17E+00
5.06E+00
3.87E+00
3.87E+00
7.17E+00
1.79E+00
